0x14D3, 3509, 5:358:851, 646, 750.093, 751, 86, 10859, 18233, 18232, 10102, 92, -86.274, -91.591, 0x4D0
0x15B2, 5728, 7:076:335, 1030, 747.375, 751, 5311, 1775, 1725, 11994, 4628, 68, -94.832, -106.360, 0x3A1
0x1639, 6774, 5:517:916, 1029, 748.062, 749, 3348, 7059, 7598, 7597, 2880, 48, -96.780, -101.758, 0x296
0x14D3, 3490, 5:530:042, 622, 750.593, 752, 5294, 16849, 13402, 16848, 8310, 76, -87.755, -90.299, 0x410
0x15B2, 5728, 7:247:526, 1033, 740.406, 744, 4720, 1791, 1668, 10491, 4472, 60, -94.658, -107.490, 0x33B
0x1639, 6737, 5:689:107, 901, 750.062, 751, 2559, 5821, 6222, 6221, 1979, 52, -96.305, -101.149, 0x2CC
0x14D3, 3537, 5:701:234, 622, 751.000, 752, 158, 8890, 18295, 18294, 9811, 92, -86.476, -91.551, 0x4C3
0x15B2, 5719, 7:418:717, 1031, 741.718, 746, 2537, 1988, 1351, 12062, 4602, 56, -94.799, -111.863, 0x308
0x1639, 6742, 5:860:299, 1029, 744.203, 746, 4193, 7397, 6840, 7396, 2779, 56, -96.625, -101.770, 0x307
0x14D3, 3500, 5:872:426, 670, 751.093, 752, 110, 12836, 19020, 19019, 10662, 104, -86.191, -91.952, 0x574
0x15B2, 5761, 7:589:908, 1031, 742.640, 747, 3111, 2072, 1532, 11030, 4625, 64, -94.821, -109.121, 0x36C
0x1639, 6770, 6:031:491, 1000, 746.000, 747, 2952, 6204, 7312, 7311, 2511, 48, -96.433, -101.288, 0x2A5
0x14D3, 3518, 6:043:618, 706, 751.421, 753, 44, 18111, 14683, 18110, 9312, 84, -87.149, -91.636, 0x47E
0x15B2, 5705, 7:761:100, 1031, 744.125, 748, 8665, 2152, 2216, 12539, 4768, 60, -94.953, -102.269, 0x336
0x1639, 6760, 6:202:682, 997, 747.906, 749, 5306, 6908, 4441, 6907, 2485, 40, -96.414, -101.090, 0x22F
0x14D3, 3523, 6:214:809, 657, 744.031, 745, 150, 8970, 18223, 18222, 8969, 84, -87.611, -91.063, 0x47B
0x15B2, 5766, 7:932:291, 1032, 745.171, 749, 7574, 1773, 2273, 12814, 4774, 60, -94.950, -103.160, 0x33E
0x1639, 6756, 6:373:874, 1029, 749.609, 751, 5471, 7962, 5715, 7961, 2744, 44, -96.570, -100.014, 0x269
0x14D3, 3504, 6:386:001, 759, 744.250, 748, 5523, 17507, 17583, 18564, 11432, 100, -87.411, -91.758, 0x552
0x15B2, 5728, 8:103:482, 1032, 746.171, 750, 7033, 1690, 2198, 12701, 4792, 60, -94.966, -104.556, 0x33A
0x1639, 6746, 6:545:066, 1029, 743.453, 745, 5314, 7588, 5656, 7587, 2742, 52, -96.567, -101.723, 0x2CD
0x14D3, 3523, 6:557:193, 609, 744.968, 746, 9083, 16343, 10360, 16342, 7597, 76, -87.549, -90.166, 0x409
0x15B2, 5742, 8:274:674, 1032, 747.250, 751, 6014, 1566, 1931, 11725, 4507, 68, -94.700, -105.254, 0x3A1
0x1639, 6765, 6:716:258, 965, 745.531, 747, 5034, 7317, 5425, 7316, 2396, 48, -96.539, -101.916, 0x298
0x14D3, 3509, 6:728:385, 572, 745.140, 749, 95, 12918, 15672, 17324, 8423, 76, -86.541, -90.266, 0x409
0x15B2, 5738, 8:445:865, 1033, 740.234, 744, 5364, 1500, 2041, 12436, 4675, 68, -94.850, -106.441, 0x39D
0x1639, 6709, 6:887:449, 1029, 747.281, 749, 5027, 7742, 6303, 7741, 2862, 48, -96.753, -101.978, 0x297
0x14D3, 3542, 6:899:577, 610, 745.906, 747, 7609, 17180, 11052, 17179, 7921, 68, -87.716, -90.322, 0x3A9
0x15B2, 5752, 8:617:056, 1030, 741.390, 745, 4358, 1844, 1668, 11611, 4624, 56, -94.828, -107.012, 0x307
0x1639, 6723, 7:058:641, 1029, 749.296, 751, 5165, 7711, 6144, 7710, 2810, 52, -96.673, -101.941, 0x2CA
0x14D3, 3509, 7:070:769, 763, 746.218, 750, 166, 17367, 17989, 18864, 11613, 96, -87.434, -91.570, 0x51B
0x15B2, 5761, 8:788:248, 1030, 742.750, 747, 2889, 2071, 1374, 12022, 4665, 60, -94.866, -110.623, 0x338
0x1639, 6742, 7:229:833, 1029, 743.046, 745, 3858, 7097, 6821, 7096, 2813, 60, -96.678, -101.495, 0x327
0x14D3, 3504, 7:241:961, 784, 746.687, 748, 10731, 19574, 14237, 19573, 12146, 88, -87.393, -91.830, 0x4BD
0x15B2, 5738, 8:959:439, 1031, 744.046, 748, 8854, 1967, 2237, 12451, 4617, 60, -94.813, -102.403, 0x33D
0x1639, 6727, 7:401:025, 999, 745.031, 746, 3520, 6778, 7087, 7086, 2600, 52, -96.593, -101.625, 0x2D0
0x14D3, 3500, 7:413:153, 634, 747.078, 751, 65, 12659, 17090, 18497, 9799, 96, -86.305, -91.772, 0x508
0x15B2, 5705, 9:130:630, 1030, 745.171, 749, 7688, 1796, 2247, 12559, 4686, 60, -94.886, -103.288, 0x330
0x1639, 6704, 7:572:217, 999, 746.937, 748, 6788, 7146, 4386, 7145, 2684, 44, -96.731, -101.927, 0x260
0x14D3, 3457, 7:584:344, 730, 747.359, 749, 6735, 18996, 16462, 18995, 13110, 108, -86.344, -90.300, 0x5A2
0x15B2, 5761, 9:301:822, 1030, 746.078, 750, 8620, 1964, 2216, 12641, 4661, 56, -94.863, -102.197, 0x305
0x1639, 6756, 7:743:408, 1031, 748.968, 750, 6418, 7355, 4553, 7354, 2681, 52, -96.452, -101.640, 0x2D8
0x14D3, 3523, 7:755:536, 765, 748.093, 749, 142, 14278, 19431, 19430, 10983, 96, -87.169, -91.231, 0x51F
0x15B2, 5738, 9:473:012, 1031, 746.687, 751, 3292, 2195, 1574, 11390, 4761, 56, -94.946, -109.579, 0x307
0x1639, 6718, 7:914:600, 935, 742.187, 744, 4141, 6365, 5879, 6364, 2211, 40, -96.464, -101.492, 0x230
0x14D3, 3514, 7:926:728, 653, 748.250, 752, 64, 15041, 16661, 18066, 10569, 100, -86.377, -91.984, 0x537
0x15B2, 5770, 9:644:204, 1031, 747.718, 752, 2783, 2110, 1448, 12085, 4736, 64, -94.924, -110.546, 0x366
0x1639, 6709, 8:085:792, 999, 744.125, 746, 4118, 6965, 6673, 6964, 2567, 52, -96.538, -101.682, 0x2CC
0x14D3, 3495, 8:097:920, 682, 748.734, 753, 9503, 18181, 13108, 18956, 11217, 100, -86.258, -90.312, 0x53C
0x15B2, 5723, 9:815:395, 1031, 740.312, 744, 5074, 1652, 1822, 11844, 4591, 64, -94.789, -106.018, 0x375
0x1639, 6727, 8:256:984, 967, 746.265, 748, 4144, 6985, 5934, 6984, 2311, 48, -96.364, -101.602, 0x29F
0x14D3, 3523, 8:269:112, 687, 749.375, 751, 98, 17864, 16166, 17863, 10295, 88, -87.822, -90.158, 0x4AE
0x15B2, 5738, 9:986:587, 1031, 741.281, 745, 4652, 1622, 1852, 12572, 4803, 60, -94.985, -107.419, 0x337
0x1639, 6727, 8:428:176, 999, 748.109, 750, 3326, 6819, 6614, 6818, 2560, 44, -96.526, -101.325, 0x267
0x14D3, 3509, 8:440:304, 676, 749.796, 751, 8475, 19179, 13477, 19178, 11550, 96, -86.461, -90.594, 0x506
0x15B2, 5728, 10:157:777, 1032, 742.125, 746, 7646, 1598, 2125, 12695, 4639, 60, -94.825, -103.150, 0x335
0x1639, 6774, 8:599:368, 934, 749.906, 751, 5633, 7123, 4554, 7122, 2215, 48, -96.481, -101.990, 0x29C
0x14D3, 3514, 8:611:495, 597, 750.156, 751, 58, 11545, 17470, 17469, 9039, 84, -86.476, -90.160, 0x465
0x15B2, 5700, 10:328:969, 1031, 743.125, 747, 8761, 2036, 2187, 12454, 4616, 52, -94.812, -102.323, 0x2D3
0x1639, 6756, 8:770:559, 1000, 743.468, 745, 5043, 7587, 5627, 7586, 2674, 44, -96.706, -101.854, 0x266
0x14D3, 3537, 8:782:687, 663, 751.000, 752, 69, 9117, 18448, 18447, 9213, 88, -87.648, -91.097, 0x4AC
0x15B2, 5728, 10:500:160, 1030, 743.828, 748, 2191, 2149, 1281, 12405, 4678, 60, -94.878, -111.440, 0x338
0x1639, 6756, 8:941:751, 997, 745.906, 747, 6010, 7633, 4882, 7632, 2650, 52, -96.693, -100.012, 0x2C9
0x14D3, 3523, 8:953:879, 768, 751.250, 755, 86, 17779, 17831, 18736, 11679, 96, -87.401, -91.573, 0x51D
0x15B2, 5742, 10:671:352, 1031, 744.859, 749, 2085, 2202, 1321, 12420, 4738, 64, -94.925, -111.385, 0x369
0x1639, 6793, 9:112:943, 1000, 747.875, 749, 5667, 7158, 4674, 7157, 2478, 48, -96.376, -101.480, 0x296
0x14D3, 3537, 9:125:071, 610, 744.015, 745, 78, 9019, 16936, 16935, 7665, 72, -87.573, -91.213, 0x3DE
0x15B2, 5728, 10:842:543, 1030, 746.203, 750, 6598, 1801, 2218, 12907, 4790, 60, -94.981, -104.137, 0x338
0x1639, 6784, 9:284:134, 965, 749.812, 751, 5653, 7289, 4797, 7288, 2411, 48, -96.566, -101.907, 0x29B
0x14D3, 3485, 9:296:263, 782, 744.359, 746, 5456, 19224, 17097, 19223, 11958, 108, -87.347, -91.794, 0x5B5
0x15B2, 5723, 11:013:734, 1030, 747.234, 751, 6388, 1767, 2108, 12769, 4755, 72, -94.949, -105.849, 0x3CC
0x1639, 6751, 9:455:326, 1029, 743.609, 745, 5536, 7807, 5579, 7806, 2856, 48, -96.744, -101.900, 0x2A0
0x14D3, 3509, 9:467:454, 620, 745.093, 746, 104, 12171, 16508, 16507, 8047, 72, -87.643, -91.651, 0x3DE
0x15B2, 5761, 11:184:925, 1031, 740.375, 744, 4566, 1867, 1801, 11526, 4614, 64, -94.810, -107.400, 0x364
0x1639, 6765, 9:626:518, 997, 745.796, 747, 5547, 6637, 4440, 6636, 2421, 52, -96.301, -101.041, 0x2CA
0x14D3, 3528, 9:638:646, 620, 745.984, 747, 8630, 16867, 10545, 16866, 7794, 68, -87.504, -90.134, 0x3A8
0x15B2, 5738, 11:356:117, 1031, 741.937, 746, 2007, 2066, 1158, 12895, 4730, 64, -94.918, -112.834, 0x36F
0x1639, 6746, 9:797:710, 1001, 747.703, 749, 5801, 7474, 5197, 7473, 2630, 52, -96.625, -101.915, 0x2CA
0x14D3, 3542, 9:809:838, 644, 746.750, 748, 5960, 17643, 12588, 17642, 8103, 84, -87.343, -90.117, 0x474
0x15B2, 5700, 11:527:308, 1031, 742.890, 747, 1934, 1816, 1026, 12082, 4647, 64, -94.841, -112.074, 0x367
0x1639, 6732, 9:968:902, 1000, 749.375, 751, 4936, 7732, 5978, 7731, 2624, 48, -96.624, -100.047, 0x29C
0x14D3, 3504, 9:981:030, 705, 747.093, 751, 66, 13109, 18040, 18087, 9808, 88, -87.387, -91.262, 0x4A9
0x15B2, 5700, 11:698:499, 1031, 744.250, 748, 5506, 1650, 2037, 12037, 4592, 64, -94.789, -106.698, 0x36C
0x1639, 6756, 10:140:093, 1030, 743.343, 745, 4703, 7503, 5765, 7502, 2758, 56, -96.584, -101.481, 0x2FD
0x14D3, 3500, 10:152:222, 773, 747.843, 752, 12494, 19109, 12942, 19336, 11787, 96, -87.385, -91.877, 0x51B
0x15B2, 5733, 11:869:690, 1031, 746.171, 750, 8441, 2295, 2133, 11525, 4516, 60, -94.717, -102.083, 0x33D
0x1639, 6742, 10:311:285, 1030, 745.625, 747, 5605, 8021, 5734, 8020, 2843, 52, -96.716, -100.096, 0x2D0
0x14D3, 3537, 10:323:413, 618, 748.796, 750, 6367, 17292, 11898, 17291, 7899, 72, -87.591, -90.262, 0x3E4
0x15B2, 5770, 12:040:882, 1031, 747.265, 751, 6001, 1787, 2033, 12627, 4817, 64, -94.997, -105.363, 0x366
0x1639, 6765, 10:482:477, 1029, 747.953, 749, 6434, 7825, 4850, 7824, 2767, 52, -96.606, -100.020, 0x2D3
0x14D3, 3532, 10:494:605, 708, 749.203, 753, 95, 15326, 17332, 17980, 10239, 92, -87.537, -91.545, 0x4D8
0x15B2, 5733, 12:212:073, 1031, 740.671, 745, 3498, 2067, 1508, 11465, 4756, 68, -94.942, -109.732, 0x3A7
0x1639, 6756, 10:653:669, 1000, 749.656, 751, 5181, 7004, 4964, 7003, 2443, 44, -96.314, -101.283, 0x265
0x14D3, 3528, 10:665:797, 612, 750.031, 751, 152, 9013, 16901, 16900, 7713, 72, -87.572, -91.170, 0x3DA
0x15B2, 5733, 12:383:265, 1030, 742.171, 746, 7810, 1742, 2233, 13102, 4824, 60, -93.012, -103.392, 0x33B
0x1639, 6765, 10:824:861, 968, 744.000, 745, 2922, 6138, 7097, 7096, 2416, 44, -96.548, -101.391, 0x266
0x14D3, 3542, 10:836:989, 656, 750.906, 752, 8239, 18309, 11885, 18308, 9129, 80, -87.701, -90.280, 0x449
0x15B2, 5733, 12:554:455, 1030, 743.281, 747, 6564, 1839, 1942, 11547, 4596, 72, -94.802, -104.013, 0x3D3
0x1639, 6746, 10:996:052, 968, 746.046, 747, 2917, 6028, 7059, 7058, 2370, 44, -96.465, -101.304, 0x262
0x14D3, 3495, 11:008:181, 722, 751.203, 755, 35, 15633, 17451, 18238, 10467, 92, -87.462, -91.484, 0x4E2
0x15B2, 5719, 12:725:647, 1031, 744.531, 748, 4099, 2020, 1665, 11493, 4692, 68, -94.883, -108.733, 0x3A0
0x1639, 6737, 11:167:244, 1000, 748.046, 749, 3097, 5841, 6498, 6497, 2452, 44, -96.330, -102.601, 0x261
0x14D3, 3546, 11:179:372, 613, 752.093, 753, 84, 9222, 18545, 18544, 8959, 84, -86.208, -91.835, 0x46E
0x15B2, 5728, 12:896:838, 1031, 745.625, 750, 2728, 2071, 1550, 11077, 4463, 64, -94.666, -110.497, 0x36B
0x1639, 6723, 11:338:436, 1032, 750.000, 751, 2590, 6399, 7817, 7816, 2835, 60, -96.687, -101.351, 0x32B
0x14D3, 3500, 11:350:564, 721, 744.546, 746, 7084, 19859, 15725, 19858, 13140, 104, -86.462, -90.501, 0x56A
0x15B2, 5705, 13:068:030, 1031, 747.125, 751, 8031, 1783, 2243, 12647, 4688, 68, -94.879, -103.610, 0x39D
0x1639, 6770, 11:509:628, 999, 744.093, 745, 3459, 6657, 6963, 6962, 2516, 56, -96.450, -101.470, 0x2FF
0x14D3, 3495, 11:521:756, 566, 745.109, 749, 109, 12750, 15137, 16676, 8003, 80, -86.411, -90.133, 0x42E
0x15B2, 5766, 13:239:221, 1032, 740.171, 744, 6283, 1582, 2213, 12793, 4819, 56, -94.991, -105.695, 0x300
0x1639, 6765, 11:680:819, 967, 746.015, 747, 2917, 6109, 7399, 7398, 2458, 52, -96.632, -101.576, 0x2CD
0x14D3, 3528, 11:692:948, 620, 746.031, 747, 112, 9306, 16915, 16914, 7729, 68, -87.468, -91.126, 0x3AC
0x15B2, 5733, 13:410:412, 1032, 741.359, 745, 4385, 1829, 1890, 11930, 4720, 60, -94.900, -107.160, 0x33A
0x1639, 6742, 11:852:011, 1030, 748.046, 749, 3320, 6805, 7417, 7416, 2760, 44, -96.587, -101.508, 0x26D
0x14D3, 3518, 11:864:139, 740, 746.734, 748, 9583, 19334, 13760, 19333, 11218, 92, -87.549, -90.037, 0x4E4
0x15B2, 5719, 13:581:603, 1031, 742.703, 746, 3892, 2042, 1432, 11029, 4552, 48, -94.751, -108.292, 0x2A2
0x1639, 6732, 12:023:203, 745, 749.250, 751, 2914, 5143, 4361, 5142, 1257, 36, -97.985, -101.137, 0x1F7
0x14D3, 3476, 12:035:331, 784, 747.265, 751, 83, 18496, 17861, 18567, 12034, 100, -87.352, -91.576, 0x551
0x15B2, 5747, 13:752:795, 1032, 744.156, 748, 8152, 1961, 2185, 12951, 4732, 76, -94.911, -103.741, 0x3FD
0x1639, 6788, 12:194:395, 1030, 744.031, 745, 3180, 6382, 7493, 7492, 2770, 52, -96.603, -101.296, 0x2CF
0x14D3, 3504, 12:206:523, 687, 748.093, 752, 95, 13175, 17597, 18939, 11092, 88, -86.146, -91.362, 0x49D
0x15B2, 5747, 13:923:986, 1032, 745.281, 749, 5782, 1856, 2043, 12726, 4733, 60, -94.912, -105.119, 0x33E
0x1639, 6742, 12:365:587, 837, 745.609, 747, 4375, 6430, 4594, 6429, 1750, 36, -96.410, -101.921, 0x1F6
0x14D3, 3514, 12:377:715, 682, 748.859, 753, 10775, 17754, 12173, 19023, 10908, 96, -86.136, -90.214, 0x509
0x15B2, 5723, 14:095:177, 1031, 746.750, 751, 3606, 2124, 1426, 10195, 4418, 68, -94.622, -109.905, 0x39B
0x1639, 6779, 12:536:778, 1001, 747.859, 749, 5907, 7460, 4885, 7459, 2582, 52, -96.545, -101.835, 0x2CC
0x14D3, 3551, 12:548:907, 612, 749.828, 751, 6488, 17050, 11484, 17049, 7799, 72, -87.620, -90.196, 0x3DC
0x15B2, 5728, 14:266:368, 1032, 748.031, 752, 8882, 2109, 2405, 13883, 5671, 60, -93.698, -102.486, 0x339
0x1639, 6737, 12:707:970, 997, 749.359, 751, 4653, 7448, 5880, 7447, 2458, 48, -96.367, -101.766, 0x2A3
0x14D3, 3504, 12:720:098, 627, 750.203, 754, 100, 13555, 16550, 17582, 9656, 80, -86.337, -91.919, 0x436
0x15B2, 5723, 14:437:560, 1032, 741.125, 745, 7720, 1629, 2137, 13003, 4739, 64, -94.918, -103.235, 0x370
0x1639, 6821, 12:879:162, 1032, 743.953, 745, 6208, 7748, 4908, 7747, 2807, 44, -96.643, -101.873, 0x271
